lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked
-89.7948,34.964901,0,True,True,broken,MS,Olive Branch,7150 Hacks Cross Rd,USA,Checked 44 minutes ago
-81.233968,28.349284,0,True,True,broken,FL,Orlando,14902 Narcoossee Road,USA,Checked 44 minutes ago
-90.504546,36.053247,0,True,True,broken,AR,Paragould,1407 W Kings Hwy,USA,Checked 44 minutes ago
-92.250483,42.459198,0,True,True,broken,IA,Evansdale,350 Evansdale Dr,USA,Checked 44 minutes ago
-89.945605,35.114704,0,True,True,broken,TN,Memphis,614 S Highland St,USA,Checked 44 minutes ago
-82.587662,28.899521,0,True,True,broken,FL,Crystal River,625 Ne Us Highway 19,USA,Checked 45 minutes ago
-90.547889,36.059724,0,True,True,broken,AR,Paragould,4600 W Kings Hwy,USA,Checked 44 minutes ago
-91.733754,45.480835,0,True,True,broken,WI,Rice Lake,1917 S Main St,USA,Checked 44 minutes ago
-89.50903,34.362188,0,True,True,broken,MS,Oxford,1900 University Ave,USA,Checked 44 minutes ago
-81.358695,28.288152,0,True,True,broken,FL,Kissimmee,2110 E Irlo Bronson Memorial Hwy,USA,Checked 44 minutes ago
-82.577049,28.80757,0,True,True,broken,FL,Homosassa,3740 S Suncoast Blvd,USA,Checked 44 minutes ago
-88.806619,33.454891,0,True,True,broken,MS,Starkville,505 Highway 12 E,USA,Checked 45 minutes ago
-92.474982,42.713566,0,True,True,broken,IA,Waverly,1203 4th Stsw,USA,Checked 45 minutes ago
-90.668489,35.818609,0,True,True,broken,AR,Jonesboro,2124 Red Wolf Blvd,USA,Checked 45 minutes ago
-91.719311,37.981526,0,True,True,broken,MO,Rolla,Highway 44 And Exit 189,USA,Checked 46 minutes ago
-86.964438,31.455608,0,True,True,broken,AL,Evergreen,Rt 2 Box 294,USA,Checked 45 minutes ago
-89.953447,34.623659,0,True,True,broken,MS,Senatobia,203 Norfleet Dr,USA,Checked 46 minutes ago
-82.478885,28.481071,0,True,True,broken,FL,Spring Hill,15050 Spring Hill Dr,USA,Checked 46 minutes ago
-80.389677,27.636812,0,True,True,broken,FL,Vero Beach,1925 Us 1,USA,Checked 46 minutes ago
-92.366188,45.297819,0,True,True,broken,WI,Amery,100 Power St,USA,Checked 47 minutes ago
-92.671434,44.279627,0,True,True,broken,MN,Zumbrota,Hwy 52,USA,Checked 47 minutes ago
-80.397739,27.521593,0,True,True,broken,FL,Fort Pierce,4878 N Kings Hwy,USA,Checked 47 minutes ago
-89.084399,33.124854,0,True,True,broken,MS,Louisville,962 W Main St,USA,Checked 47 minutes ago
-81.781876,28.004422,0,True,True,broken,FL,Winter Haven,2019 Spirit Lake Rd,USA,Checked 47 minutes ago
-90.374923,34.689865,0,True,True,broken,MS,Tunica,1375 Highway 61 N,USA,Checked 47 minutes ago
-92.998217,41.680536,0,True,True,broken,IA,Newton,4400 South 22nd Ave E,USA,Checked 47 minutes ago
-92.605323,45.398234,0,True,True,broken,WI,St. Croix Falls,2200 Glacier Rd,USA,Checked 47 minutes ago
-82.72857,28.236125,0,True,True,broken,FL,New Port Richey,5309 Us Hwy 19s,USA,Checked 47 minutes ago
-82.245165,28.02105,0,True,True,broken,FL,Dover,4650 Mcintosh Rd,USA,Checked 48 minutes ago
-92.811516,45.035175,0,True,True,broken,MN,Stillwater,14545 60th St N,USA,Checked 48 minutes ago
-82.433505,28.068766,0,True,True,broken,FL,Tampa,2205 E Fletcher Ave,USA,Checked 48 minutes ago
-92.839404,45.042656,0,True,True,broken,MN,Stillwater,2601 Orleans Street,USA,Checked 48 minutes ago
-88.687476,32.356446,0,True,True,broken,MS,Meridian,1736 N Frontage Rd,USA,Checked 48 minutes ago
-91.251411,35.607487,0,True,True,broken,AR,Newport,2500 Malcolm Avenue,USA,Checked 48 minutes ago
-82.579599,28.085459,0,True,True,broken,FL,Odessa,8506 Gunn Hwy,USA,Checked 49 minutes ago
-82.459846,28.023042,0,True,True,broken,FL,Tampa,8214 N Florida Ave,USA,Checked 49 minutes ago
-82.336503,27.943759,0,True,True,broken,FL,Tampa,10019 Adamo Dr,USA,Checked 48 minutes ago
-81.513911,27.592526,0,True,True,broken,FL,Avon Park,339 Us Hwy 27 S,USA,Checked 49 minutes ago
-87.477342,31.106749,0,True,True,broken,AL,Atmore,5995 Hwy 21,USA,Checked 50 minutes ago
-93.024837,45.010558,0,True,True,broken,MN,Maplewood,1797 Cope Ave,USA,Checked 50 minutes ago
-80.258349,27.111397,0,True,True,broken,FL,Stuart,7596 Sw Lost River Rd,USA,Checked 49 minutes ago
-93.317394,43.656843,0,True,True,broken,MN,Albert Lea,840 Happy Trails Ln,USA,Checked 49 minutes ago
-93.001078,45.278702,0,True,True,broken,MN,Forest Lake,1244 W Broadway Po Box 87,USA,Checked 50 minutes ago
-86.747533,30.411128,0,True,True,broken,FL,Mary Esther,2199 W Hwy 98,USA,Checked 50 minutes ago
-81.442413,27.470484,0,True,True,broken,FL,Sebring,3115 Us Hwy 27 S,USA,Checked 50 minutes ago
-80.830602,27.205925,0,True,True,broken,FL,Okeechobee,4151 Us Hwy 441 S,USA,Checked 50 minutes ago
-90.575533,34.189921,0,True,True,broken,MS,Clarksdale,460 S State St,USA,Checked 50 minutes ago
-80.081092,26.935504,0,True,True,broken,FL,Jupiter,181 N Us 1,USA,Checked 50 minutes ago
-93.552275,41.627462,0,True,True,broken,IA,Des Moines,3275 Euclid Ave E,USA,Checked 51 minutes ago
-93.278318,44.958971,0,True,True,broken,MN,Minneapolis,2400 Nicollet Ave S,USA,Checked 51 minutes ago
-93.298035,44.949131,0,True,True,broken,MN,Minneapolis,2929 Hennepin Ave S,USA,Checked 51 minutes ago
-82.638061,27.806436,0,True,True,broken,FL,Saint Petersburg,300 38th Ave N,USA,Checked 51 minutes ago
-93.597541,41.557744,0,True,True,broken,IA,Des Moines,3000 Se 14th St,USA,Checked 51 minutes ago
-92.668532,37.64459,0,True,True,broken,MO,Lebanon,Hwy 44 And Morgan,USA,Checked 51 minutes ago
-93.626649,41.601266,0,True,True,broken,IA,Des Moines,601 University Ave,USA,Checked 51 minutes ago
-93.314442,45.18411,0,True,True,broken,MN,Coon Rapids,1920 Gateway Drive,USA,Checked 52 minutes ago
-93.213444,45.57228,0,True,True,broken,MN,Cambridge,100 Garfield St S,USA,Checked 51 minutes ago
-82.793241,27.808948,0,True,True,broken,FL,Madeira Beach,650 150th Avenue,USA,Checked 51 minutes ago
-91.562448,35.317881,0,True,True,broken,AR,Bald Knob,3715 Hwy 367 N,USA,Checked 52 minutes ago
-93.696622,41.648184,0,True,True,broken,IA,Des Moines,4825 Merle Hay Rd,USA,Checked 52 minutes ago
-80.10463,26.760095,0,True,True,broken,FL,West Palm Beach,4275 45th St,USA,Checked 51 minutes ago
-93.452425,45.00977,0,True,True,broken,MN,Plymouth,2705 Annapolis Cir,USA,Checked 52 minutes ago
-87.241351,30.445776,0,True,True,broken,FL,Pensacola,2120 W Fairfield,USA,Checked 52 minutes ago
-93.736714,41.595345,0,True,True,broken,IA,West Des Moines,1530 22nd St,USA,Checked 52 minutes ago
-93.368703,45.388375,0,True,True,broken,MN,St. Francis,23100 Saint Francis Blvd,USA,Checked 52 minutes ago
-93.779302,41.687987,0,True,True,broken,IA,Grimes,101 Gateway Dr,USA,Checked 52 minutes ago
-80.292719,26.779411,0,True,True,broken,FL,Loxahatchee,15880 Orange Blvd,USA,Checked 52 minutes ago
-82.478332,27.493673,0,True,True,broken,FL,Bradenton,604 67th Street Cir E,USA,Checked 55 minutes ago
-81.84566,27.210885,0,True,True,broken,FL,Arcadia,1203 Oak St,USA,Checked 53 minutes ago
-87.853232,30.666329,0,True,True,broken,AL,Daphne,29919 Woodrow Lane,USA,Checked 55 minutes ago
-87.707926,30.542813,0,True,True,broken,AL,Robertsdale,18515 Media Drive,USA,Checked 55 minutes ago
-80.66998,26.675723,0,True,True,broken,FL,Belle Glade,833 S Main St,USA,Checked 55 minutes ago
-92.480538,36.288062,0,True,True,broken,AR,Gassville,7403 Hwy 62 W,USA,Checked 55 minutes ago
-92.687123,47.848815,0,True,True,broken,MN,Cook,101 S Hwy 53,USA,Checked 55 minutes ago
-82.49304,27.298311,0,True,True,broken,FL,Sarasota,3828 Bee Ridge Rd,USA,Checked 56 minutes ago
-89.149426,31.710288,0,True,True,broken,MS,Laurel,1602 Hwy 15 N,USA,Checked 56 minutes ago
-87.683768,30.395254,0,True,True,broken,AL,Foley,1010 S Mckenzie St,USA,Checked 56 minutes ago
-87.886817,30.526061,0,True,True,broken,AL,Fairhope,111 Greeno Rd N,USA,Checked 56 minutes ago
-90.394298,32.863569,0,True,True,broken,MS,Yazoo City,718 E 15th Street,USA,Checked 56 minutes ago
-80.108209,26.318057,0,True,True,broken,FL,Deerfield Beach,300 W Hillsboro Blvd,USA,Checked 56 minutes ago
-80.094718,26.290898,0,True,True,broken,FL,Lighthouse Point,4830 N Federal Hwy,USA,Checked 56 minutes ago
-91.887441,34.806619,0,True,True,broken,AR,Lonoke,1834 Hwy 31 N,USA,Checked 56 minutes ago
-92.088834,35.109982,0,True,True,broken,AR,El Paso,1820 Hwy 64 W,USA,Checked 56 minutes ago
-88.276719,30.671294,0,True,True,broken,AL,Mobile,9900 Airport Blvd,USA,Checked 56 minutes ago
-90.110475,32.462058,0,True,True,broken,MS,Madison,1040 Us Hwy 51,USA,Checked 56 minutes ago
-80.098918,26.268923,0,True,True,broken,FL,Pompano Beach,3091 North Federal Highway,USA,Checked 56 minutes ago
-92.025986,34.975723,0,True,True,broken,AR,Cabot,1001 W Main St,USA,Checked 56 minutes ago
-80.28194,26.27343,0,True,True,broken,FL,Coral Springs,11655 W Sample Rd,USA,Checked 57 minutes ago
-90.148185,32.385876,0,True,True,broken,MS,Jackson,595 E Beasley Rd,USA,Checked 57 minutes ago
-93.277426,37.14021,0,True,True,broken,MO,Springfield,1221 E Kingsley,USA,Checked 56 minutes ago
-89.738231,31.867699,0,True,True,broken,MS,Magee,1550 Simpson Hwy 49,USA,Checked 57 minutes ago
-90.193931,32.326348,0,True,True,broken,MS,Jackson,223 Woodrow Wilson Blvd,USA,Checked 57 minutes ago
-88.245392,30.428728,0,True,True,broken,AL,Irvington,8660 Hwy 188,USA,Checked 57 minutes ago
-92.388608,35.228663,0,True,True,broken,AR,Greenbrier,55 S Broadview,USA,Checked 57 minutes ago
-80.256624,26.152414,0,True,True,broken,FL,Sunrise,2260 N University Dr,USA,Checked 57 minutes ago
-81.888238,26.664521,0,True,True,broken,FL,Fort Myers,13741 N Cleveland Ave,USA,Checked 58 minutes ago
-81.810504,26.610173,0,True,True,broken,FL,Fort Myers,8177 Dani Drive,USA,Checked 57 minutes ago
-90.27561,32.286201,0,True,True,broken,MS,Jackson,5669 Hwy 18,USA,Checked 57 minutes ago
-90.326508,32.329231,0,True,True,broken,MS,Clinton,474 Springridge Rd,USA,Checked 58 minutes ago
-80.393714,26.118287,0,True,True,broken,FL,Weston,326 Indian Trace,USA,Checked 58 minutes ago
-80.208854,26.027423,0,True,True,broken,FL,Hollywood,1900 N State Road 7,USA,Checked 58 minutes ago
-93.137697,36.267278,0,True,True,broken,AR,Harrison,211 N Wal Mart Drive,USA,Checked 58 minutes ago
-94.276599,39.008768,0,True,True,broken,MO,Blue Springs,920 W Hwy 40,USA,Checked 58 minutes ago
-94.272883,38.988237,0,True,True,broken,MO,Blue Springs,3116 S 7 Highway,USA,Checked 60 minutes ago
-94.261673,38.790021,0,True,True,broken,MO,Pleasant Hill,400 N Hwy 7,USA,Checked 61 minutes ago
-88.528051,30.377997,0,True,True,broken,MS,Pascagoula,3227 Denny Ave,USA,Checked 61 minutes ago
-94.876722,42.071492,0,True,True,broken,IA,Carroll,912 W Highway 30 St,USA,Checked 61 minutes ago
-94.380074,39.072479,0,True,True,broken,MO,Independence,16802 East Gudgell Road,USA,Checked 61 minutes ago
-94.338875,38.903563,0,True,True,broken,MO,Lee'S Summit,1809 Se Blue Pky,USA,Checked 61 minutes ago
-80.231708,25.897805,0,True,True,broken,FL,Miami,1930 Opa Locka Blvd,USA,Checked 61 minutes ago
-92.061474,34.192959,0,True,True,broken,AR,Pine Bluff,3610 Camden Rd,USA,Checked 61 minutes ago
-94.436517,39.102465,0,True,True,broken,MO,Independence,11700 E Hwy 24,USA,Checked 61 minutes ago
-92.719161,35.170477,0,True,True,broken,AR,Morrilton,1805 N Business 9,USA,Checked 61 minutes ago
-94.503605,39.129649,0,True,True,broken,MO,Kansas City,6701 Front St,USA,Checked 62 minutes ago
-80.189163,25.809965,0,True,True,broken,FL,Miami,3501 Biscayne Blvd,USA,Checked 62 minutes ago
-94.519726,39.104929,0,True,True,broken,MO,Kansas City,5347 Independence Avenue,USA,Checked 63 minutes ago
-88.841944,30.449638,0,True,True,broken,MS,Ocean Springs,7501 Washington Ave,USA,Checked 63 minutes ago
-94.577147,39.167392,0,True,True,broken,MO,Kansas City,4002 N Oak Trfy,USA,Checked 63 minutes ago
-94.474088,38.812471,0,True,True,broken,MO,Raymore,1120 W Foxwood Dr,USA,Checked 63 minutes ago
-90.403058,31.875467,0,True,True,broken,MS,Hazlehurst,28069 Highway 28,USA,Checked 63 minutes ago
-92.398351,34.291321,0,True,True,broken,AR,Sheridan,1212 S Rock,USA,Checked 64 minutes ago
-94.663232,39.02186,0,True,True,broken,KS,Mission,6767 Johnson Dr,USA,Checked 64 minutes ago
-80.349437,25.702003,0,True,True,broken,FL,Miami,9681 Sw 72nd St,USA,Checked 64 minutes ago
-89.03213,30.446911,0,True,True,broken,MS,Gulfport,11167 Lorraine Rd,USA,Checked 64 minutes ago
-89.043744,30.391094,0,True,True,broken,MS,Gulfport,550 Courthouse Rd,USA,Checked 64 minutes ago
-89.093451,30.371577,0,True,True,broken,MS,Gulfport,1701 25th Avenue,USA,Checked 64 minutes ago
-81.727494,25.952874,0,True,True,broken,FL,Marco Island,899 N Collier Blvd,USA,Checked 65 minutes ago
-80.426093,25.519399,0,True,True,broken,FL,Naranja,26601 Us Hwy 1,USA,Checked 65 minutes ago
-89.863645,30.789751,0,True,True,broken,LA,Bogalusa,250 Cumberland Street,USA,Checked 65 minutes ago
-92.991284,34.472479,0,True,True,broken,AR,Hot Springs,2975 Malvern Ave,USA,Checked 65 minutes ago
-89.669737,30.546363,0,True,True,broken,MS,Picayune,2301 Hwy 11 N,USA,Checked 65 minutes ago
-93.082414,34.493622,0,True,True,broken,AR,Hot Springs,1214 Albert Pike Hwy,USA,Checked 65 minutes ago
-94.181253,36.335575,0,True,True,broken,AR,Rogers,100 N 46th St,USA,Checked 65 minutes ago
-94.217104,36.175515,0,True,True,broken,AR,Tontitown,1089 E Henri De Tonti Blvd,USA,Checked 66 minutes ago
-95.825931,41.245986,0,True,True,broken,IA,Council Bluffs,1751 Madison Avenue,USA,Checked 65 minutes ago
-89.753683,30.284304,0,True,True,broken,LA,Slidell,1625 Gause Rd,USA,Checked 66 minutes ago
-89.825356,30.30247,0,True,True,broken,LA,Slidell,2190 Gause Blvd W,USA,Checked 66 minutes ago
-94.613425,48.712485,0,True,True,broken,MN,Baudette,903 Main Street,USA,Checked 66 minutes ago
-96.182938,42.781245,0,True,True,broken,IA,Le Mars,1001 Hawkeye Ave Sw,USA,Checked 65 minutes ago
-91.389005,31.528023,0,True,True,broken,MS,Natchez,55 Sgt Prentiss Drive,USA,Checked 66 minutes ago
-90.05784,29.98955,0,True,True,broken,LA,New Orleans,3025 Elysian Fields Ave,USA,Checked 67 minutes ago
-90.125984,30.00118,0,True,True,broken,LA,Metairie,301 Veterans Hwy,USA,Checked 67 minutes ago
-90.159532,30.013547,0,True,True,broken,LA,Metairie,3532 Severn Ave,USA,Checked 67 minutes ago
-90.151404,29.97378,0,True,True,broken,LA,Metairie,2700 Airline Dr,USA,Checked 67 minutes ago
-90.178985,29.980995,0,True,True,broken,LA,Metairie,701 Clearview Pky,USA,Checked 67 minutes ago
-90.203019,29.977816,0,True,True,broken,LA,Metairie,6401 Airline Hwy,USA,Checked 67 minutes ago
-92.640033,32.525514,0,True,True,broken,LA,Ruston,400 S Trenton,USA,Checked 68 minutes ago
-93.22478,33.267182,0,True,True,broken,AR,Magnolia,1127 E Main St,USA,Checked 67 minutes ago
-96.73074,43.515547,0,True,True,broken,SD,Sioux Falls,3200 S Minnesota Ave,USA,Checked 67 minutes ago
-96.710083,41.851005,0,True,True,broken,NE,West Point,1246 N Lincoln,USA,Checked 67 minutes ago
-96.774868,43.515245,0,True,True,broken,SD,Sioux Falls,4000 W 41st St,USA,Checked 68 minutes ago
-96.646757,40.855294,0,True,True,broken,NE,Lincoln,5327 Cornhusker Hwy,USA,Checked 67 minutes ago
-90.954673,30.482249,0,True,True,broken,LA,Denham Springs,202 Florida Ave Se,USA,Checked 67 minutes ago
-90.361789,29.908251,0,True,True,broken,LA,Luling,12663 Highway 90,USA,Checked 68 minutes ago
-95.711284,37.223986,0,True,True,broken,KS,Independence,401 W Myrtle,USA,Checked 67 minutes ago
-90.699258,30.062018,0,True,True,broken,LA,Gramercy,La Hwy 3125,USA,Checked 68 minutes ago
-96.746028,40.278773,0,True,True,broken,NE,Beatrice,1220 N 6th St,USA,Checked 68 minutes ago
-91.096292,30.379075,0,True,True,broken,LA,Baton Rouge,9959 Perkins Road,USA,Checked 68 minutes ago
-91.14212,30.416443,0,True,True,broken,LA,Baton Rouge,4615 Perkins Rd,USA,Checked 68 minutes ago
-90.941969,30.210233,0,True,True,broken,LA,Gonzales,1939 W Hwy 30,USA,Checked 68 minutes ago
-91.183174,30.44309,0,True,True,broken,LA,Baton Rouge,720 Government Street,USA,Checked 68 minutes ago
-92.652356,31.925521,0,True,True,broken,LA,Winnfield,103 Hwy 84 W,USA,Checked 68 minutes ago
-97.059072,44.891328,0,True,True,broken,SD,Watertown,820 35th Street Cir,USA,Checked 69 minutes ago
-91.245362,30.384626,0,True,True,broken,LA,Brusly,801 S Vaughn,USA,Checked 69 minutes ago
-90.552641,29.693301,0,True,True,broken,LA,Raceland,4850 Highway 1,USA,Checked 69 minutes ago
-95.625088,36.316809,0,True,True,broken,OK,Claremore,1220 W Will Rogers Blvd,USA,Checked 69 minutes ago
-95.339227,35.740184,0,True,True,broken,OK,Muskogee,2415 Chandler Road,USA,Checked 69 minutes ago
-97.102277,40.886577,0,True,True,broken,NE,Seward,1397 Progressive Rd,USA,Checked 70 minutes ago
-96.844821,46.831704,0,True,True,broken,ND,Fargo,3220 39th St S,USA,Checked 70 minutes ago
-90.683646,29.5717,0,True,True,broken,LA,Houma,1540 Grand Caillou Rd,USA,Checked 70 minutes ago
-90.75162,29.626689,0,True,True,broken,LA,Houma,6219 W Park Avenue,USA,Checked 69 minutes ago
-97.17164,40.147578,0,True,True,broken,NE,Fairbury,1429 K St,USA,Checked 70 minutes ago
-94.204348,33.463761,0,True,True,broken,TX,Texarkana,451 Leary Rd,USA,Checked 70 minutes ago
-95.886174,36.161195,0,True,True,broken,OK,Tulsa,8105 E Admiral Pl,USA,Checked 70 minutes ago
-95.87001,36.061383,0,True,True,broken,OK,Tulsa,9525 E 71st St S,USA,Checked 70 minutes ago
-95.868983,36.045962,0,True,True,broken,OK,Tulsa,8112 S Mingo Rd,USA,Checked 70 minutes ago
-95.940682,36.092802,0,True,True,broken,OK,Tulsa,4780 S Harvard Avenue,USA,Checked 70 minutes ago
-93.677057,32.478663,0,True,True,broken,LA,Bossier City,4010 Barksdale Blvd,USA,Checked 70 minutes ago
-94.180868,33.116352,0,True,True,broken,TX,Atlanta,200 N Loop 59,USA,Checked 70 minutes ago
-95.9731,36.060258,0,True,True,broken,OK,Tulsa,1406 E 71st,USA,Checked 70 minutes ago
-96.315714,36.668073,0,True,True,broken,OK,Pawhuska,1900 E Main,USA,Checked 71 minutes ago
-94.790895,33.894115,0,True,True,broken,OK,Idabel,201 Se Lincoln Road,USA,Checked 70 minutes ago
-93.863763,32.447582,0,True,True,broken,LA,Shreveport,6705 Pines Rd,USA,Checked 71 minutes ago
-95.960778,35.619593,0,True,True,broken,OK,Okmulgee,480 S Wood Dr,USA,Checked 71 minutes ago
-96.361396,36.129015,0,True,True,broken,OK,Mannford,30001 W Highway 51,USA,Checked 71 minutes ago
-95.742479,34.926412,0,True,True,broken,OK,Mcalester,1758 E Carl Albert Pky,USA,Checked 71 minutes ago
-97.208669,37.723635,0,True,True,broken,KS,Wichita,11130 E 21st Street North,USA,Checked 71 minutes ago
-97.610954,38.878362,0,True,True,broken,KS,Salina,125 E Diamond Drive,USA,Checked 72 minutes ago
-97.199094,37.678597,0,True,True,broken,KS,Wichita,11989 E Kellogg Dr,USA,Checked 73 minutes ago
-97.624476,38.82677,0,True,True,broken,KS,Salina,701 South Broadway,USA,Checked 72 minutes ago
-94.72078,33.028849,0,True,True,broken,TX,Daingerfield,607 Linda Dr,USA,Checked 71 minutes ago
-94.35771,32.494052,0,True,True,broken,TX,Marshall,5408 East End Blvd S,USA,Checked 72 minutes ago
-97.03967,37.085057,0,True,True,broken,KS,Arkansas City,2022 N Summit St,USA,Checked 72 minutes ago
-97.335238,37.702099,0,True,True,broken,KS,Wichita,1050 N Broadway,USA,Checked 72 minutes ago
-95.493916,34.009369,0,True,True,broken,OK,Hugo,1509 E Jackson,USA,Checked 73 minutes ago
-94.585651,32.50776,0,True,True,broken,TX,Hallsville,404 W Main,USA,Checked 72 minutes ago
-94.734211,32.500217,0,True,True,broken,TX,Longview,408 E Marshall Ave,USA,Checked 73 minutes ago
-95.235759,33.159691,0,True,True,broken,TX,Mount Vernon,906 Hwy 37,USA,Checked 73 minutes ago
-94.804711,32.13268,0,True,True,broken,TX,Henderson,2130 S Hwy 79,USA,Checked 75 minutes ago
-94.639683,31.632721,0,True,True,broken,TX,Nacogdoches,3120 University Dr,USA,Checked 75 minutes ago
-99.081354,40.728865,0,True,True,broken,NE,Kearney,5605 1st Ave,USA,Checked 75 minutes ago
-96.175574,33.603352,0,True,True,broken,TX,Bonham,2241 N Center St,USA,Checked 75 minutes ago
-95.331548,32.375405,0,True,True,broken,TX,Tyler,3109 W Gentry Place,USA,Checked 74 minutes ago
-95.228503,32.235506,0,True,True,broken,TX,Whitehouse,603 Hwy 110,USA,Checked 75 minutes ago
-95.303661,32.285711,0,True,True,broken,TX,Tyler,5802 S Broadway,USA,Checked 75 minutes ago
-97.370246,35.434764,0,True,True,broken,OK,Oklahoma City,9000 Se 29th St,USA,Checked 75 minutes ago
-97.513195,35.639051,0,True,True,broken,OK,Edmond,1414 S Santa Fe Ave,USA,Checked 75 minutes ago
-97.890741,36.395861,0,True,True,broken,OK,Enid,1010 W Maine St,USA,Checked 75 minutes ago
